stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
length_ge_6,toolace,wrapped_single_batch,4096,759,758,50,0.06596306068601583,0.050064229249011855,0.08388192094987486,50,11300,0.004424778761061947,2397,2397,935671,935907,0.0025617978969103457,0.002561151909324324,0.9986824769433466,0.9997478381933248,1.0,1.0,0.9997478381933248,2046
length_ge_6,toolace,wrapped_single_batch,8192,759,759,23,0.030303030303030304,0.01841984390109131,0.042914270765604674,23,11300,0.0020353982300884955,751,751,935779,935907,0.0008025399159416913,0.000802430155987721,1.0,0.9998632342743456,1.0,1.0,0.9998632342743456,1023
length_ge_10,retool,bfd_split,256,14,14,3,0.21428571428571427,0.0,0.42857142857142855,3,2000,0.0015,42,42,3366992,3380027,1.2474042112366172e-05,1.242593624252114e-05,1.0,0.9961435219304461,1.0,1.0,0.9961435219304461,16780
length_ge_10,retool,bfd_split,512,14,14,0,0.0,0.0,0.0,0,2000,0.0,0,0,3373024,3380027,0.0,0.0,1.0,0.9979281230593721,1.0,1.0,0.9979281230593721,8396
length_ge_10,retool,bfd_split,1024,14,14,0,0.0,0.0,0.0,0,2000,0.0,0,0,3376979,3380027,0.0,0.0,1.0,0.9990982320555427,1.0,1.0,0.9990982320555427,4197
length_ge_10,retool,bfd_split,2048,14,14,0,0.0,0.0,0.0,0,2000,0.0,0,0,3379112,3380027,0.0,0.0,1.0,0.999729292103288,1.0,1.0,0.999729292103288,2294
length_ge_10,retool,bfd_split,4096,14,14,0,0.0,0.0,0.0,0,2000,0.0,0,0,3379845,3380027,0.0,0.0,1.0,0.9999461542762824,1.0,1.0,0.9999461542762824,1072
length_ge_10,retool,bfd_split,8192,14,14,0,0.0,0.0,0.0,0,2000,0.0,0,0,3380005,3380027,0.0,0.0,1.0,0.9999934911762539,1.0,1.0,0.9999934911762539,533
length_ge_10,retool,wrapped_single_batch,256,14,14,4,0.2857142857142857,0.0,0.5338888888888859,3,2000,0.0015,53,53,3366887,3380027,1.574154404350369e-05,1.568034811556239e-05,1.0,0.9961124570898399,1.0,1.0,0.9961124570898399,16761
length_ge_10,retool,wrapped_single_batch,512,14,14,2,0.14285714285714285,0.0,0.29411764705882354,2,2000,0.001,20,20,3373461,3380027,5.928629380923627e-06,5.917112496438638e-06,1.0,0.9980574119674192,1.0,1.0,0.9980574119674192,8381
length_ge_10,retool,wrapped_single_batch,1024,14,14,1,0.07142857142857142,0.0,0.2,1,2000,0.0005,10,10,3376762,3380027,2.961416883985309e-06,2.958556248219319e-06,1.0,0.9990340313849564,1.0,1.0,0.9990340313849564,4191
length_ge_10,retool,wrapped_single_batch,2048,14,14,1,0.07142857142857142,0.0,0.2,1,2000,0.0005,10,10,3378386,3380027,2.959993322255065e-06,2.958556248219319e-06,1.0,0.9995145009196672,1.0,1.0,0.9995145009196672,2096
length_ge_10,retool,wrapped_single_batch,4096,14,14,1,0.07142857142857142,0.0,0.2,1,2000,0.0005,10,10,3379199,3380027,2.9592811787645534e-06,2.958556248219319e-06,1.0,0.9997550315426474,1.0,1.0,0.9997550315426474,1048
length_ge_10,retool,wrapped_single_batch,8192,14,14,1,0.07142857142857142,0.0,0.2,1,2000,0.0005,10,10,3379622,3380027,2.958910789431481e-06,2.958556248219319e-06,1.0,0.9998801784719471,1.0,1.0,0.9998801784719471,524
length_ge_10,toolace,bfd_split,256,637,621,403,0.6489533011272142,0.6084828711256117,0.6864053543307086,332,11300,0.02938053097345133,18571,18571,932287,935907,0.019919831554017164,0.01984278352443138,0.9748822605965463,0.9961320943213375,1.0,1.0,0.9961320943213375,32799
