stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
all_admitted,toolace,keep_end,2048,918,914,12,0.01312910284463895,0.006472317542684968,0.020586166291997363,12,11300,0.0010619469026548673,1598,1598,932977,935907,0.001712796778484357,0.001707434606216216,0.9956427015250545,0.996869347061193,1.0,0.9941374350842948,0.996869347061193,11300
all_admitted,toolace,keep_end,4096,918,918,2,0.002178649237472767,0.0,0.005494505494505495,2,11300,0.00017699115044247788,28,28,935876,935907,2.9918493475631388e-05,2.9917502486892395e-05,1.0,0.9999668770508181,1.0,0.9998054960143985,0.9999668770508181,11300
all_admitted,toolace,keep_end,8192,918,918,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,11300
all_admitted,toolace,keep_start,256,918,0,0,0.0,0.0,0.0,0,11300,0.0,0,0,10988,935907,0.0,0.0,0.0,0.011740482761641914,0.035663716814159294,0.01124614885091699,0.011740482761641914,403
all_admitted,toolace,keep_start,512,918,10,0,0.0,0.0,0.0,0,11300,0.0,0,0,161267,935907,0.0,0.0,0.010893246187363835,0.17231092405548842,0.37849557522123894,0.21260216381507516,0.17231092405548842,4277
all_admitted,toolace,keep_start,1024,918,503,0,0.0,0.0,0.0,0,11300,0.0,0,0,618299,935907,0.0,0.0,0.5479302832244008,0.6606414953622529,0.903362831858407,0.7855794029109491,0.6606414953622529,10208
all_admitted,toolace,keep_start,2048,918,888,0,0.0,0.0,0.0,0,11300,0.0,0,0,904499,935907,0.0,0.0,0.9673202614379085,0.9664411100675602,0.998141592920354,0.9890053937267811,0.9664411100675602,11279
all_admitted,toolace,keep_start,4096,918,918,0,0.0,0.0,0.0,0,11300,0.0,0,0,934354,935907,0.0,0.0,1.0,0.9983406470942091,1.0,0.9998054960143985,0.9983406470942091,11300
all_admitted,toolace,keep_start,8192,918,918,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,11300
all_admitted,toolace,wrapped,256,918,911,564,0.6190998902305159,0.5875945974192041,0.6500569423139497,454,11300,0.04017699115044248,28537,257914,2767318,935907,0.09319998641283726,0.030491277445301723,0.9923747276688453,2.956830112393646,0.08849557522123894,0.15648251355472023,0.3610914332300111,32742
all_admitted,toolace,wrapped,512,918,913,360,0.39430449069003287,0.36123118323766784,0.4266817290270905,314,11300,0.027787610619469025,19805,178745,2772785,935907,0.0644640677153115,0.021161290598317995,0.9945533769063181,2.9626715047542116,0.08849557522123894,0.15648251355472023,0.3618158641830866,16375
all_admitted,toolace,wrapped,1024,918,915,216,0.2360655737704918,0.2081915582770576,0.26377561922601295,201,11300,0.017787610619469027,12287,106551,2775611,935907,0.0383883044129743,0.013128441180587388,0.9967320261437909,2.9656910355409245,0.08849557522123894,0.15648251355472023,0.36217380573069763,8191
all_admitted,toolace,wrapped,2048,918,916,115,0.12554585152838427,0.10514123739794881,0.14629479747026047,114,11300,0.010088495575221238,5610,43774,2776880,935907,0.015763734839099996,0.005994185319695226,0.9978213507625272,2.9670469394929198,0.08849557522123894,0.15648251355472023,0.36234048895883886,4100
all_admitted,toolace,wrapped,4096,918,917,59,0.064340239912759,0.04840309756002453,0.0804350862278358,59,11300,0.0052212389380530974,3007,22131,2777607,935907,0.007967649851112847,0.003212926070645908,0.9989106753812637,2.967823726075347,0.08849557522123894,0.15648251355472023,0.3624377208419213,2053
all_admitted,toolace,wrapped,8192,918,918,27,0.029411764705882353,0.01880479025081895,0.040706314291848136,27,11300,0.0023893805309734514,951,7220,2777976,935907,0.0025990145343228305,0.0010161266023226666,1.0,2.968217996018835,0.08849557522123894,0.15648251355472023,0.3624783231667249,1032
all_admitted,toolace,wrapped_single_batch,256,918,911,564,0.6190998902305159,0.5875945974192041,0.6500569423139497,454,11300,0.04017699115044248,28537,28537,932232,935907,0.030611478687708638,0.030491277445301723,0.9923747276688453,0.9960733277985954,1.0,1.0,0.9960733277985954,32736
all_admitted,toolace,wrapped_single_batch,512,918,913,360,0.39430449069003287,0.36123118323766784,0.4266817290270905,314,11300,0.027787610619469025,19805,19805,934068,935907,0.021202953104056663,0.021161290598317995,0.9945533769063181,0.9980350611759502,1.0,1.0,0.9980350611759502,16368
all_admitted,toolace,wrapped_single_batch,1024,918,915,216,0.2360655737704918,0.2081915582770576,0.26377561922601295,201,11300,0.017787610619469027,12287,12287,935001,935907,0.013141162415869073,0.013128441180587388,0.9967320261437909,0.9990319550981027,1.0,1.0,0.9990319550981027,8184
all_admitted,toolace,wrapped_single_batch,2048,918,916,115,0.12554585152838427,0.10514123739794881,0.14629479747026047,114,11300,0.010088495575221238,5610,5610,935440,935907,0.005997177798682972,0.005994185319695226,0.9978213507625272,0.999501018797808,1.0,1.0,0.999501018797808,4092
all_admitted,toolace,wrapped_single_batch,4096,918,917,59,0.064340239912759,0.04840309756002453,0.0804350862278358,59,11300,0.0052212389380530974,3007,3007,935671,935907,0.003213736452235882,0.003212926070645908,0.9989106753812637,0.9997478381933248,1.0,1.0,0.9997478381933248,2046
all_admitted,toolace,wrapped_single_batch,8192,918,918,27,0.029411764705882353,0.01880479025081895,0.040706314291848136,27,11300,0.0023893805309734514,951,951,935779,935907,0.0010162655926238995,0.0010161266023226666,1.0,0.9998632342743456,1.0,1.0,0.9998632342743456,1023
exclude_numeric_only,retool,bfd,256,29,0,0,0.0,0.0,0.0,0,2000,0.0,0,0,0,3380027,0.0,0.0,0.0,0.0,0.0,0.11933074099728802,0.0,2000
exclude_numeric_only,retool,bfd,512,29,0,0,0.0,0.0,0.0,0,2000,0.0,0,0,273945,3380027,0.0,0.0,0.0,0.08104816914184414,0.972,0.23866148199457604,0.08104816914184414,2000
exclude_numeric_only,retool,bfd,1024,29,5,0,0.0,0.0,0.0,0,2000,0.0,0,0,1230440,3380027,0.0,0.0,0.1724137931034483,0.3640325950058979,0.998,0.4731191191153863,0.3640325950058979,2000
exclude_numeric_only,retool,bfd,2048,29,25,0,0.0,0.0,0.0,0,2000,0.0,0,0,2392261,3380027,0.0,0.0,0.8620689655172413,0.7077638728921396,1.0,0.7615433846486596,0.7077638728921396,1835
exclude_numeric_only,retool,bfd,4096,29,28,0,0.0,0.0,0.0,0,2000,0.0,0,0,3065889,3380027,0.0,0.0,0.9655172413793104,0.907060505729688,1.0,0.9252052628585865,0.907060505729688,996
exclude_numeric_only,retool,bfd,8192,29,29,0,0.0,0.0,0.0,0,2000,0.0,0,0,3331535,3380027,0.0,0.0,1.0,0.9856533690411349,1.0,0.9885020635827749,0.9856533690411349,527
exclude_numeric_only,retool,bfd_split,256,29,25,5,0.2,0.04,0.35298861480075877,4,2000,0.002,39,39,3366992,3380027,1.1583039104340016e-05,1.1538369368055344e-05,0.8620689655172413,0.9961435219304461,1.0,1.0,0.9961435219304461,16780
exclude_numeric_only,retool,bfd_split,512,29,28,2,0.07142857142857142,0.0,0.16129032258064516,2,2000,0.001,19,19,3373024,3380027,5.632927604428548e-06,5.621256871616706e-06,0.9655172413793104,0.9979281230593721,1.0,1.0,0.9979281230593721,8396
exclude_numeric_only,retool,bfd_split,1024,29,28,1,0.03571428571428571,0.0,0.09375,1,2000,0.0005,10,10,3376979,3380027,2.96122658743214e-06,2.958556248219319e-06,0.9655172413793104,0.9990982320555427,1.0,1.0,0.9990982320555427,4197
exclude_numeric_only,retool,bfd_split,2048,29,29,1,0.034482758620689655,0.0,0.08823529411764706,1,2000,0.0005,10,10,3379112,3380027,2.9593573696284703e-06,2.958556248219319e-06,1.0,0.999729292103288,1.0,1.0,0.999729292103288,2294
exclude_numeric_only,retool,bfd_split,4096,29,29,0,0.0,0.0,0.0,0,2000,0.0,0,0,3379845,3380027,0.0,0.0,1.0,0.9999461542762824,1.0,1.0,0.9999461542762824,1072
exclude_numeric_only,retool,bfd_split,8192,29,29,0,0.0,0.0,0.0,0,2000,0.0,0,0,3380005,3380027,0.0,0.0,1.0,0.9999934911762539,1.0,1.0,0.9999934911762539,533
exclude_numeric_only,retool,drop_overlength,256,29,0,0,0.0,0.0,0.0,0,2000,0.0,0,0,0,3380027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
exclude_numeric_only,retool,drop_overlength,512,29,0,0,0.0,0.0,0.0,0,2000,0.0,0,0,0,3380027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
exclude_numeric_only,retool,drop_overlength,1024,29,2,0,0.0,0.0,0.0,0,2000,0.0,0,0,93536,3380027,0.0,0.0,0.06896551724137931,0.02767315172334422,0.09,0.0387552218852579,0.02767315172334422,180
exclude_numeric_only,retool,drop_overlength,2048,29,18,0,0.0,0.0,0.0,0,2000,0.0,0,0,1248173,3380027,0.0,0.0,0.6206896551724138,0.3692790028008652,0.648,0.4255080180002965,0.3692790028008652,1296
exclude_numeric_only,retool,drop_overlength,4096,29,28,0,0.0,0.0,0.0,0,2000,0.0,0,0,2485361,3380027,0.0,0.0,0.9655172413793104,0.7353080315630615,0.921,0.7743712062380145,0.7353080315630615,1842
exclude_numeric_only,retool,drop_overlength,8192,29,29,0,0.0,0.0,0.0,0,2000,0.0,0,0,3160443,3380027,0.0,0.0,1.0,0.935034838479101,0.989,0.9464976427517297,0.935034838479101,1978
exclude_numeric_only,retool,keep_end,256,29,14,1,0.07142857142857142,0.0,0.2222222222222222,1,2000,0.0005,3,3,444790,3380027,6.7447559522471275e-06,8.875668744657957e-07,0.4827586206896552,0.13159362336454708,1.0,0.11933074099728802,0.13159362336454708,2000
exclude_numeric_only,retool,keep_end,512,29,17,2,0.11764705882352941,0.0,0.2728535353535346,2,2000,0.001,37,37,916026,3380027,4.0391866606406366e-05,1.094665811841148e-05,0.5862068965517241,0.271011444583135,1.0,0.23866148199457604,0.271011444583135,2000
exclude_numeric_only,retool,keep_end,1024,29,25,1,0.04,0.0,0.13043478260869565,1,2000,0.0005,10,10,1736916,3380027,5.757330809319507e-06,2.958556248219319e-06,0.8620689655172413,0.5138763684432106,1.0,0.4731191191153863,0.5138763684432106,2000
exclude_numeric_only,retool,keep_end,2048,29,28,0,0.0,0.0,0.0,0,2000,0.0,0,0,2590762,3380027,0.0,0.0,0.9655172413793104,0.7664915102749179,1.0,0.7615433846486596,0.7664915102749179,2000
exclude_numeric_only,retool,keep_end,4096,29,29,0,0.0,0.0,0.0,0,2000,0.0,0,0,3117042,3380027,0.0,0.0,1.0,0.9221944085062043,1.0,0.9252052628585865,0.9221944085062043,2000
exclude_numeric_only,retool,keep_end,8192,29,29,0,0.0,0.0,0.0,0,2000,0.0,0,0,3338381,3380027,0.0,0.0,1.0,0.9876787966486659,1.0,0.9885020635827749,0.9876787966486659,2000
exclude_numeric_only,retool,keep_start,256,29,0,0,0.0,0.0,0.0,0,2000,0.0,0,0,0,3380027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
exclude_numeric_only,retool,keep_start,512,29,0,0,0.0,0.0,0.0,0,2000,0.0,0,0,273945,3380027,0.0,0.0,0.0,0.08104816914184414,0.972,0.2319789604987279,0.08104816914184414,1944
exclude_numeric_only,retool,keep_start,1024,29,5,0,0.0,0.0,0.0,0,2000,0.0,0,0,1230440,3380027,0.0,0.0,0.1724137931034483,0.3640325950058979,0.998,0.472164473187408,0.3640325950058979,1996
exclude_numeric_only,retool,keep_start,2048,29,25,0,0.0,0.0,0.0,0,2000,0.0,0,0,2392261,3380027,0.0,0.0,0.8620689655172413,0.7077638728921396,1.0,0.7615433846486596,0.7077638728921396,2000
